parent_id	result_id	system	version	claim	metric_scope	qualifying_basis	primary_source	artifact_status	disposition_code	disposition	source_card
2505.13855	2505.13855:jt-scratch	JT-Scratch	JT-Scratch	Tables 1-2; every fitted/ensemble configuration crosses 0.90 on MAGE or RAID; DoGEN aggregates are 0.9760 and 0.9581 AUROC	Tables 1-2; every fitted/ensemble configuration crosses 0.90 on MAGE or RAID; DoGEN aggregates are 0.9760 and 0.9581 AUROC	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2505.13855	Supervised ensemble gains lack a released state and like-for-like operating-point and speed evidence.	retain_reject	named dense/MoE baseline or ensemble of domain experts; DoGEN uses learned top-2 domain routing. Supervised ensemble gains lack a released state and like-for-like operating-point and speed evidence.	Full-text source 2505.13855
2505.13855	2505.13855:dogen	DoGEN	DoGEN	Tables 1-2; every fitted/ensemble configuration crosses 0.90 on MAGE or RAID; DoGEN aggregates are 0.9760 and 0.9581 AUROC	Tables 1-2; every fitted/ensemble configuration crosses 0.90 on MAGE or RAID; DoGEN aggregates are 0.9760 and 0.9581 AUROC	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2505.13855	Supervised ensemble gains lack a released state and like-for-like operating-point and speed evidence.	retain_reject	named dense/MoE baseline or ensemble of domain experts; DoGEN uses learned top-2 domain routing. Supervised ensemble gains lack a released state and like-for-like operating-point and speed evidence.	Full-text source 2505.13855
2505.12507	2505.12507:npr	NPR	NPR	Tables 1, 7-18; every listed detector, LM2otifs tokenizer state, or graph ablation has AUC/accuracy >=0.90 on a domain/generator slice; DetectGPT alone never qualifies	Tables 1, 7-18; every listed detector, LM2otifs tokenizer state, or graph ablation has AUC/accuracy >=0.90 on a domain/generator slice; DetectGPT alone never qualifies	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2505.12507	This is an individually visible comparison result, not LM2otifs itself; the cited table does not establish a new frozen state with like-for-like low-FPR, two-A6000, and near-Binoculars timing evidence.	exclude_multi_perturbation	DetectLLM normalized perturbed log-rank over multiple target-text perturbations. This is an individually visible comparison result, not LM2otifs itself; the cited table does not establish a new frozen state with like-for-like low-FPR, two-A6000, and near-Binoculars timing evidence.	Full-text source 2505.12507
2505.12507	2505.12507:lrr	LRR	LRR	Tables 1, 7-18; every listed detector, LM2otifs tokenizer state, or graph ablation has AUC/accuracy >=0.90 on a domain/generator slice; DetectGPT alone never qualifies	Tables 1, 7-18; every listed detector, LM2otifs tokenizer state, or graph ablation has AUC/accuracy >=0.90 on a domain/generator slice; DetectGPT alone never qualifies	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2505.12507	This is an individually visible comparison result, not LM2otifs itself; the cited table does not establish a new frozen state with like-for-like low-FPR, two-A6000, and near-Binoculars timing evidence.	retain_reject	named baseline or LM2otifs graph-motif classifier with the stated tokenizer/graph initialization. This is an individually visible comparison result, not LM2otifs itself; the cited table does not establish a new frozen state with like-for-like low-FPR, two-A6000, and near-Binoculars timing evidence.	Full-text source 2505.12507
2505.12507	2505.12507:rank	Rank	Rank	Tables 1, 7-18; every listed detector, LM2otifs tokenizer state, or graph ablation has AUC/accuracy >=0.90 on a domain/generator slice; DetectGPT alone never qualifies	Tables 1, 7-18; every listed detector, LM2otifs tokenizer state, or graph ablation has AUC/accuracy >=0.90 on a domain/generator slice; DetectGPT alone never qualifies	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2505.12507	This is an individually visible comparison result, not LM2otifs itself; the cited table does not establish a new frozen state with like-for-like low-FPR, two-A6000, and near-Binoculars timing evidence.	retain_reject	named baseline or LM2otifs graph-motif classifier with the stated tokenizer/graph initialization. This is an individually visible comparison result, not LM2otifs itself; the cited table does not establish a new frozen state with like-for-like low-FPR, two-A6000, and near-Binoculars timing evidence.	Full-text source 2505.12507
2505.12507	2505.12507:entropy	Entropy	Entropy	Tables 1, 7-18; every listed detector, LM2otifs tokenizer state, or graph ablation has AUC/accuracy >=0.90 on a domain/generator slice; DetectGPT alone never qualifies	Tables 1, 7-18; every listed detector, LM2otifs tokenizer state, or graph ablation has AUC/accuracy >=0.90 on a domain/generator slice; DetectGPT alone never qualifies	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2505.12507	This is an individually visible comparison result, not LM2otifs itself; the cited table does not establish a new frozen state with like-for-like low-FPR, two-A6000, and near-Binoculars timing evidence.	retain_reject	named baseline or LM2otifs graph-motif classifier with the stated tokenizer/graph initialization. This is an individually visible comparison result, not LM2otifs itself; the cited table does not establish a new frozen state with like-for-like low-FPR, two-A6000, and near-Binoculars timing evidence.	Full-text source 2505.12507
2505.12507	2505.12507:logrank	LogRank	LogRank	Tables 1, 7-18; every listed detector, LM2otifs tokenizer state, or graph ablation has AUC/accuracy >=0.90 on a domain/generator slice; DetectGPT alone never qualifies	Tables 1, 7-18; every listed detector, LM2otifs tokenizer state, or graph ablation has AUC/accuracy >=0.90 on a domain/generator slice; DetectGPT alone never qualifies	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2505.12507	This is an individually visible comparison result, not LM2otifs itself; the cited table does not establish a new frozen state with like-for-like low-FPR, two-A6000, and near-Binoculars timing evidence.	retain_reject	named baseline or LM2otifs graph-motif classifier with the stated tokenizer/graph initialization. This is an individually visible comparison result, not LM2otifs itself; the cited table does not establish a new frozen state with like-for-like low-FPR, two-A6000, and near-Binoculars timing evidence.	Full-text source 2505.12507
2505.12507	2505.12507:likelihood	Likelihood	Likelihood	Tables 1, 7-18; every listed detector, LM2otifs tokenizer state, or graph ablation has AUC/accuracy >=0.90 on a domain/generator slice; DetectGPT alone never qualifies	Tables 1, 7-18; every listed detector, LM2otifs tokenizer state, or graph ablation has AUC/accuracy >=0.90 on a domain/generator slice; DetectGPT alone never qualifies	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2505.12507	This is an individually visible comparison result, not LM2otifs itself; the cited table does not establish a new frozen state with like-for-like low-FPR, two-A6000, and near-Binoculars timing evidence.	retain_reject	named baseline or LM2otifs graph-motif classifier with the stated tokenizer/graph initialization. This is an individually visible comparison result, not LM2otifs itself; the cited table does not establish a new frozen state with like-for-like low-FPR, two-A6000, and near-Binoculars timing evidence.	Full-text source 2505.12507
2505.12507	2505.12507:glimpse	Glimpse	Glimpse	Tables 1, 7-18; every listed detector, LM2otifs tokenizer state, or graph ablation has AUC/accuracy >=0.90 on a domain/generator slice; DetectGPT alone never qualifies	Tables 1, 7-18; every listed detector, LM2otifs tokenizer state, or graph ablation has AUC/accuracy >=0.90 on a domain/generator slice; DetectGPT alone never qualifies	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2505.12507	This is an individually visible comparison result, not LM2otifs itself; the cited table does not establish a new frozen state with like-for-like low-FPR, two-A6000, and near-Binoculars timing evidence.	retain_reject	named baseline or LM2otifs graph-motif classifier with the stated tokenizer/graph initialization. This is an individually visible comparison result, not LM2otifs itself; the cited table does not establish a new frozen state with like-for-like low-FPR, two-A6000, and near-Binoculars timing evidence.	Full-text source 2505.12507
2505.12507	2505.12507:binoculars	Binoculars	Binoculars	Tables 1, 7-18; every listed detector, LM2otifs tokenizer state, or graph ablation has AUC/accuracy >=0.90 on a domain/generator slice; DetectGPT alone never qualifies	Tables 1, 7-18; every listed detector, LM2otifs tokenizer state, or graph ablation has AUC/accuracy >=0.90 on a domain/generator slice; DetectGPT alone never qualifies	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2505.12507	This is an individually visible comparison result, not LM2otifs itself; the cited table does not establish a new frozen state with like-for-like low-FPR, two-A6000, and near-Binoculars timing evidence.	retain_reject	named baseline or LM2otifs graph-motif classifier with the stated tokenizer/graph initialization. This is an individually visible comparison result, not LM2otifs itself; the cited table does not establish a new frozen state with like-for-like low-FPR, two-A6000, and near-Binoculars timing evidence.	Full-text source 2505.12507
