parent_id	parent_published	parent_title	result_id	system	version	claim	metric_scope	qualifying_basis	primary_source	artifact_status	disposition_code	disposition	source_card	class_definition
2512.21709	2025-12-25	Detecting AI-Generated Paraphrases in Bengali: A Comparative Study of Zero-Shot and Fine-Tuned Transformers	2512.21709:zeroshot-banglabert	BanglaBERT-Base	zero-shot classifier	99.55% recall but 50.04% accuracy, 50.00% precision, and 66.57% binary F1	Bengali zero-shot Table II	Held-out recall exceeds 90 percent	https://arxiv.org/abs/2512.21709	The public base model is used without a released task calibration or detector package; all weaker metrics are paper-reported.	reject_scope	The recall-only crossing reflects near-all-positive behavior on one Bengali split, not balanced high accuracy or transferable deployment evidence.	Embedded source card E8	result is restricted to a language, domain, task, or metric outside DW1
2512.21709	2025-12-25	Detecting AI-Generated Paraphrases in Bengali: A Comparative Study of Zero-Shot and Fine-Tuned Transformers	2512.21709:zeroshot-indicbert	IndicBERT-Base	zero-shot classifier	92.47% recall but 50.34% accuracy, 50.16% precision, and 65.04% binary F1	Bengali zero-shot Table II	Held-out recall exceeds 90 percent	https://arxiv.org/abs/2512.21709	The public base model is used without a released task calibration or immutable detector state.	reject_scope	A recall-only threshold crossing with chance accuracy on a Bengali paraphrase split is not comparable to general detector accuracy.	Embedded source card E8	result is restricted to a language, domain, task, or metric outside DW1
2512.21709	2025-12-25	Detecting AI-Generated Paraphrases in Bengali: A Comparative Study of Zero-Shot and Fine-Tuned Transformers	2512.21709:zeroshot-multilingualbert	MultilingualBERT-Base	zero-shot classifier	99.70% recall but 50.26% accuracy, 50.11% precision, and 66.70% binary F1	Bengali zero-shot Table II	Held-out recall exceeds 90 percent	https://arxiv.org/abs/2512.21709	The public base model is used without a released task threshold, calibration artifact, or detector package.	reject_scope	The near-perfect recall is paired with chance accuracy and reflects class bias rather than a high-accuracy general detector.	Embedded source card E8	result is restricted to a language, domain, task, or metric outside DW1
2603.18750	2026-03-19	Automatic detection of Gen-AI texts: A comparative framework of neural models	2603.18750:cnn1d-artmh	CNN1D	ART&MH experiment	98.3% accuracy	60-text thematic test	Explicit accuracy exceeds 90 percent	https://arxiv.org/abs/2603.18750	Public notebooks are available, but no trained checkpoint for this experiment is released.	retain_reject	The result is a tiny thematic split with no state, held-out generator/domain evidence, low-FPR row, or deployment timing.	Embedded source card E7	individually reviewed result fails one or more fixed evidence gates
2603.18750	2026-03-19	Automatic detection of Gen-AI texts: A comparative framework of neural models	2603.18750:gptzero-artmh	GPTZero	ART&MH service result	100% accuracy	60-text thematic test	Explicit perfect accuracy	https://gptzero.me/	Closed commercial service; tested version and model state cannot be frozen.	commercial_closed	A perfect score on 60 thematic texts does not establish reproducible cross-distribution accuracy, calibration, or speed.	Embedded source card E7	closed service cannot supply a frozen public detector state
2603.18750	2026-03-19	Automatic detection of Gen-AI texts: A comparative framework of neural models	2603.18750:gptzero-dten	GPTZero	dtEN service result	90.0% accuracy	60-text English test	Explicit accuracy equals 90 percent	https://gptzero.me/	Closed commercial service; tested version and model state cannot be frozen.	commercial_closed	The threshold result comes from only 60 texts and cannot support reproducible mechanism, calibration, or speed comparisons.	Embedded source card E7	closed service cannot supply a frozen public detector state
2603.18750	2026-03-19	Automatic detection of Gen-AI texts: A comparative framework of neural models	2603.18750:isgen-artmh	IsGen	ART&MH service result	93.3% accuracy	60-text thematic test	Explicit accuracy exceeds 90 percent	https://isgen.ai/	Closed commercial service; tested version and model state cannot be frozen.	commercial_closed	The high score on a tiny thematic test cannot be reproduced as a fixed model or compared at the required operating point.	Embedded source card E7	closed service cannot supply a frozen public detector state
2603.18750	2026-03-19	Automatic detection of Gen-AI texts: A comparative framework of neural models	2603.18750:mlp-artmh	MLP	ART&MH experiment	98.3% accuracy	60-text thematic test	Explicit accuracy exceeds 90 percent	https://arxiv.org/abs/2603.18750	Public notebooks are available, but no trained checkpoint for this experiment is released.	retain_reject	The result is a tiny thematic split with no state, held-out generator/domain evidence, low-FPR row, or deployment timing.	Embedded source card E7	individually reviewed result fails one or more fixed evidence gates
2603.18750	2026-03-19	Automatic detection of Gen-AI texts: A comparative framework of neural models	2603.18750:mobilenet-cnn	MobileNet CNN	English dtEN experiment	91.67% accuracy	60-text English test	Explicit accuracy exceeds 90 percent	https://arxiv.org/abs/2603.18750	Public notebooks are available, but no trained checkpoint for this experiment is released.	retain_reject	A 60-text single-domain test without a frozen model, low-FPR metric, or cross-distribution result is too small for promotion.	Embedded source card E7	individually reviewed result fails one or more fixed evidence gates
2603.18750	2026-03-19	Automatic detection of Gen-AI texts: A comparative framework of neural models	2603.18750:originality-artmh	Originality.ai	ART&MH service result	100% accuracy	60-text thematic test	Explicit perfect accuracy	https://originality.ai/	Closed commercial service; tested version and model state cannot be frozen.	commercial_closed	A perfect score on 60 thematic texts does not establish reproducible cross-distribution accuracy, calibration, or speed.	Embedded source card E7	closed service cannot supply a frozen public detector state
2603.18750	2026-03-19	Automatic detection of Gen-AI texts: A comparative framework of neural models	2603.18750:quillbot-artmh	QuillBot	ART&MH service result	100% accuracy	60-text thematic test	Explicit perfect accuracy	https://quillbot.com/ai-content-detector	Closed commercial service; tested version and model state cannot be frozen.	commercial_closed	A perfect score on 60 thematic texts does not establish reproducible cross-distribution accuracy, calibration, or speed.	Embedded source card E7	closed service cannot supply a frozen public detector state
2603.18750	2026-03-19	Automatic detection of Gen-AI texts: A comparative framework of neural models	2603.18750:rephrase	Rephrase	closed service result	96.4% human-class detection but 63.3% overall accuracy and 34.4% GenAI detection	60-text English test Table 3	One class-specific detection rate exceeds 90 percent	https://arxiv.org/abs/2603.18750	The evaluated service version, model state, and threshold are not identified or publicly freezeable.	commercial_closed	A high human-only rate with very weak AI recall is not high detector accuracy and cannot support reproducibility or speed comparison.	Embedded source card E7	closed service cannot supply a frozen public detector state
2603.18750	2026-03-19	Automatic detection of Gen-AI texts: A comparative framework of neural models	2603.18750:sapling-artmh	Sapling	ART&MH service result	98.3% accuracy	60-text thematic test	Explicit accuracy exceeds 90 percent	https://sapling.ai/ai-content-detector	Closed commercial service; tested version and model state cannot be frozen.	commercial_closed	The high score on a tiny thematic test cannot be reproduced as a fixed model or compared at the required operating point.	Embedded source card E7	closed service cannot supply a frozen public detector state
2603.18750	2026-03-19	Automatic detection of Gen-AI texts: A comparative framework of neural models	2603.18750:transformer-dten	Transformer	dtEN experiment	97.3% human-class detection but 88.3% overall accuracy and 73.9% GenAI detection	60-text English test Table 3	One class-specific detection rate exceeds 90 percent	https://arxiv.org/abs/2603.18750	Public notebooks are available, but no immutable trained Transformer checkpoint for this experiment is released.	retain_reject	A one-class high rate on 60 texts masks imbalance and supplies no frozen state, low-FPR transfer, or deployment timing.	Embedded source card E7	individually reviewed result fails one or more fixed evidence gates
2603.18750	2026-03-19	Automatic detection of Gen-AI texts: A comparative framework of neural models	2603.18750:writer	Writer	closed service result	100% GenAI-class detection on dtEN and 100% overall on the one-class Italian set, but 53.3% dtEN accuracy and 0% human detection	60-text English and one-class Italian Tables 3-4	Class-specific and one-class test values reach 100 percent	https://writer.com/ai-content-detector/	The tested service version, model state, and calibration cannot be frozen publicly.	commercial_closed	Perfect one-class cells expose class collapse rather than general accuracy and coexist with near-chance balanced performance.	Embedded source card E7	closed service cannot supply a frozen public detector state
2603.18750	2026-03-19	Automatic detection of Gen-AI texts: A comparative framework of neural models	2603.18750:zerogpt-artmh	ZeroGPT	ART&MH service result	100% accuracy	60-text thematic test	Explicit perfect accuracy	https://www.zerogpt.com/	Closed commercial service; tested version and model state cannot be frozen.	commercial_closed	A perfect score on 60 thematic texts does not establish reproducible cross-distribution accuracy, calibration, or speed.	Embedded source card E7	closed service cannot supply a frozen public detector state
2603.23146	2026-03-24	Why AI-Generated Text Detection Fails: Evidence from Explainable AI Beyond Benchmark Accuracy	2603.23146:baseline-tfidf-svm	Baseline TF-IDF SVM	PAN overview baseline	90.40% leaderboard F1	Voight-Kampff Table 4	Leaderboard F1 exceeds 0.90	https://arxiv.org/abs/2603.23146	The cited PAN overview supplies no separate immutable fitted baseline, threshold artifact, or deployment timing.	primary_absent	A threshold-equal leaderboard baseline without a distinct system paper/state or transfer operating point is not a candidate.	Embedded source card E25	no separate public primary system paper or state was found
2603.23146	2026-03-24	Why AI-Generated Text Detection Fails: Evidence from Explainable AI Beyond Benchmark Accuracy	2603.23146:ensemble-coling	Ens-COL	four-classifier majority ensemble	90.98% Reuters and 92.64% Essay F1 but 87.13% Ghostbuster average	Ghostbuster Table 10	Subgroup F1 cells exceed 0.90	https://arxiv.org/abs/2603.23146	No immutable fitted component bundle, voting state, thresholds, or timing is released.	reconstruction_only	Two external-domain high cells coexist with a sub-0.90 average and do not justify reconstructing an unfrozen ensemble.	Embedded source card E25	only a non-paper-state reconstruction can be built
2603.23146	2026-03-24	Why AI-Generated Text Detection Fails: Evidence from Explainable AI Beyond Benchmark Accuracy	2603.23146:ensemble-pan	Ens-PAN	four-classifier majority ensemble	94.61% average Ghostbuster F1, including 96.88% Reuters and 94.09% Essay	Ghostbuster Table 10	Aggregate and subgroup F1 exceed 0.90	https://arxiv.org/abs/2603.23146	The paper describes the ensemble components but releases no fitted component bundle, voting state, thresholds, or timing.	reconstruction_only	Strong external cells cannot be reproduced as the exact ensemble and do not establish a fixed low-FPR or near-Binoculars path.	Embedded source card E25	only a non-paper-state reconstruction can be built
2603.23146	2026-03-24	Why AI-Generated Text Detection Fails: Evidence from Explainable AI Beyond Benchmark Accuracy	2603.23146:mdok-kinit	mdok of KInIT	PAN leaderboard carry-forward	98.90% leaderboard F1, versus 0.853 official test AUROC and 0.898 F1 in its primary paper	Voight-Kampff Table 4 plus primary paper	Leaderboard F1 exceeds 0.90	https://arxiv.org/abs/2506.01702	Primary paper, code commit, and artifact record are already preserved; no trained 14B submission state is public.	retain_reject	The targeted carry-forward keeps the stronger leaderboard cell beside the weaker official test and unchanged state/timing blockers.	Embedded source card E25	individually reviewed result fails one or more fixed evidence gates
