parent_id	account_id	system	account_kind	evidence_locator	qualifying_evidence
2509.00731	2509.00731:qwen-r8	Qwen2.5-7B LoRA rank 8	primary_result	Primary PDF full text and all main/appendix result tables	Tables 2-4; RoBERTa/BERT/FastText development metrics exceed 0.90, Qwen LoRA ranks 4/8/16 score 0.9431/0.9376/0.9594 accuracy, and DeepSeek ranks 4/8/16 qualify by 0.9079 accuracy, 0.9008 AI F1, and 0.9293 accuracy
2509.00731	2509.00731:qwen-r16	Qwen2.5-7B LoRA rank 16	primary_result	Primary PDF full text and all main/appendix result tables	Tables 2-4; RoBERTa/BERT/FastText development metrics exceed 0.90, Qwen LoRA ranks 4/8/16 score 0.9431/0.9376/0.9594 accuracy, and DeepSeek ranks 4/8/16 qualify by 0.9079 accuracy, 0.9008 AI F1, and 0.9293 accuracy
2509.00731	2509.00731:deepseek-r4	DeepSeek-R1-Distill-Qwen-7B LoRA rank 4	primary_result	Primary PDF full text and all main/appendix result tables	Tables 2-4; RoBERTa/BERT/FastText development metrics exceed 0.90, Qwen LoRA ranks 4/8/16 score 0.9431/0.9376/0.9594 accuracy, and DeepSeek ranks 4/8/16 qualify by 0.9079 accuracy, 0.9008 AI F1, and 0.9293 accuracy
2509.00731	2509.00731:deepseek-r8	DeepSeek-R1-Distill-Qwen-7B LoRA rank 8	primary_result	Primary PDF full text and all main/appendix result tables	Tables 2-4; RoBERTa/BERT/FastText development metrics exceed 0.90, Qwen LoRA ranks 4/8/16 score 0.9431/0.9376/0.9594 accuracy, and DeepSeek ranks 4/8/16 qualify by 0.9079 accuracy, 0.9008 AI F1, and 0.9293 accuracy
2509.00731	2509.00731:deepseek-r16	DeepSeek-R1-Distill-Qwen-7B LoRA rank 16	primary_result	Primary PDF full text and all main/appendix result tables	Tables 2-4; RoBERTa/BERT/FastText development metrics exceed 0.90, Qwen LoRA ranks 4/8/16 score 0.9431/0.9376/0.9594 accuracy, and DeepSeek ranks 4/8/16 qualify by 0.9079 accuracy, 0.9008 AI F1, and 0.9293 accuracy
2509.00623	2509.00623:roberta-base	M-DAIGT RoBERTa-base	primary_result	Primary PDF full text and all main/appendix result tables	Table 1 test: RoBERTa-base accuracy/F1 is 99.99%/99.99% on news and 100.00%/100.00% on academic abstracts; it is the selected primary submission.
2509.00623	2509.00623:tfidf-svm	M-DAIGT TF-IDF+LinearSVC	primary_result	Primary PDF full text and all main/appendix result tables	Table 1 test: TF-IDF+SVM accuracy/F1 is 97.90%/97.91% on news and 99.85%/99.85% on academic abstracts.
2509.00623	2509.00623:candace	M-DAIGT Candace	primary_result	Primary PDF full text and all main/appendix result tables	Table 1 test: Candace accuracy/F1 is 99.75%/99.75% on news and 99.95%/99.95% on academic abstracts; the paper says its multiple-Llama feature pass is slower.
2508.18715	2508.18715:random-forest	Random Forest dialogue detector	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-2 and 5; Random Forest/MLP, all six attribution-budget states, and all three utterance PLM states exceed 0.90 macro F1 on a dialogue dataset/task slice
2508.18715	2508.18715:mlp	MLP dialogue detector	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-2 and 5; Random Forest/MLP, all six attribution-budget states, and all three utterance PLM states exceed 0.90 macro F1 on a dialogue dataset/task slice
2508.18715	2508.18715:faithshap-1	EMMM Faith-SHAP 1-act/1-token	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-2 and 5; Random Forest/MLP, all six attribution-budget states, and all three utterance PLM states exceed 0.90 macro F1 on a dialogue dataset/task slice
2508.18715	2508.18715:faithshap-3	EMMM Faith-SHAP 3-act/3-token	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-2 and 5; Random Forest/MLP, all six attribution-budget states, and all three utterance PLM states exceed 0.90 macro F1 on a dialogue dataset/task slice
2508.18715	2508.18715:stii-1	EMMM STII 1-act/1-token	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-2 and 5; Random Forest/MLP, all six attribution-budget states, and all three utterance PLM states exceed 0.90 macro F1 on a dialogue dataset/task slice
2508.18715	2508.18715:stii-3	EMMM STII 3-act/3-token	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-2 and 5; Random Forest/MLP, all six attribution-budget states, and all three utterance PLM states exceed 0.90 macro F1 on a dialogue dataset/task slice
2508.18715	2508.18715:ig-1	EMMM Integrated Gradients 1-act/1-token	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-2 and 5; Random Forest/MLP, all six attribution-budget states, and all three utterance PLM states exceed 0.90 macro F1 on a dialogue dataset/task slice
2508.18715	2508.18715:ig-3	EMMM Integrated Gradients 3-act/3-token	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-2 and 5; Random Forest/MLP, all six attribution-budget states, and all three utterance PLM states exceed 0.90 macro F1 on a dialogue dataset/task slice
2508.18715	2508.18715:distilgpt2	EMMM DistilGPT-2 utterance detector	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-2 and 5; Random Forest/MLP, all six attribution-budget states, and all three utterance PLM states exceed 0.90 macro F1 on a dialogue dataset/task slice
2508.18715	2508.18715:distilroberta	EMMM DistilRoBERTa utterance detector	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-2 and 5; Random Forest/MLP, all six attribution-budget states, and all three utterance PLM states exceed 0.90 macro F1 on a dialogue dataset/task slice
2508.18715	2508.18715:roberta	EMMM RoBERTa utterance detector	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-2 and 5; Random Forest/MLP, all six attribution-budget states, and all three utterance PLM states exceed 0.90 macro F1 on a dialogue dataset/task slice
2508.13768	2508.13768:roberta-base	MGT-Prism RoBERTa-base	primary_result	Primary PDF full text and all main/appendix result tables	Tables 3, 7, 14; both RoBERTa backbone states exceed 0.90 F1 on a generator/domain cell, with weaker scientific-writing/OOD rows
2508.13768	2508.13768:roberta-large	MGT-Prism RoBERTa-large	primary_result	Primary PDF full text and all main/appendix result tables	Tables 3, 7, 14; both RoBERTa backbone states exceed 0.90 F1 on a generator/domain cell, with weaker scientific-writing/OOD rows
2508.11933	2508.11933:gpt35	CAMF GPT-3.5-Turbo agents	primary_result	Primary PDF full text and all main/appendix result tables	main results and backbone analysis; every named multi-agent backbone exceeds 0.90 on at least one domain/generator metric
2508.11933	2508.11933:gpt4o	CAMF GPT-4o agents	primary_result	Primary PDF full text and all main/appendix result tables	main results and backbone analysis; every named multi-agent backbone exceeds 0.90 on at least one domain/generator metric
2508.11933	2508.11933:llama3-70b	CAMF Llama-3-70B agents	primary_result	Primary PDF full text and all main/appendix result tables	main results and backbone analysis; every named multi-agent backbone exceeds 0.90 on at least one domain/generator metric
2508.11343	2508.11343:specdetect	SpecDetect	primary_result	Primary PDF full text and all main/appendix result tables	main result/variant tables; SpecDetect and SpecDetect++ each cross 0.90 on a dataset/model cell, with incomplete artifact reproduction
2508.11343	2508.11343:specdetect-plus	SpecDetect++	primary_result	Primary PDF full text and all main/appendix result tables	main result/variant tables; SpecDetect and SpecDetect++ each cross 0.90 on a dataset/model cell, with incomplete artifact reproduction
2508.06913	2508.06913:sdc	SentiDetect-SDC	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-3; SDC and SDP each exceed 0.90 F1 on a domain/generator cell, while averages are about 0.70-0.85 and attacks degrade them
2508.06913	2508.06913:sdp	SentiDetect-SDP	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-3; SDC and SDP each exceed 0.90 F1 on a domain/generator cell, while averages are about 0.70-0.85 and attacks degrade them
2508.01754	2508.01754:radar	RADAR	primary_result	Primary PDF full text and all main/appendix result tables	main comparison; RADAR reaches 0.912 on Books and TDT reaches 0.900-0.919 on a level-3 nonstationarity slice
2508.01754	2508.01754:tdt	Temporal Tomography Detector	primary_result	Primary PDF full text and all main/appendix result tables	main comparison; RADAR reaches 0.912 on Books and TDT reaches 0.900-0.919 on a level-3 nonstationarity slice
2507.23577	2507.23577:tdetect	T-Detect	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-2; standalone T-Detect has Books AUROC 0.926 and CT(T-Detect) has named high domain cells despite 0.876/0.881 aggregates
2507.23577	2507.23577:ct-tdetect	CT(T-Detect)	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-2; standalone T-Detect has Books AUROC 0.926 and CT(T-Detect) has named high domain cells despite 0.876/0.881 aggregates
2507.15286	2507.15286:binoculars	Binoculars	embedded_result	SHIELD writing-style benchmark	AUROC 0.938, 0.954, 0.906, and 0.855 across four styles
2507.15286	2507.15286:fastdetectgpt	FastDetectGPT	embedded_result	SHIELD writing-style benchmark	AUROC 0.931, 0.946, 0.892, and 0.917 across four styles
2507.15286	2507.15286:radar	RADAR	embedded_result	SHIELD writing-style benchmark	0.917 AUROC on one RMM/Gemma cell with URSS 0.311
2507.05157	2507.05157:gpt4o-mini	Defactify GPT-4o-mini fine-tune	primary_result	Primary PDF full text and all main/appendix result tables	Tables 4 and 6: GPT-4o-mini Task-A macro F1 is 0.97 on validation and 0.9547 on the unseen test; about 200 test calls were content-filtered.
2507.05157	2507.05157:bert	Defactify BERT fine-tune	primary_result	Primary PDF full text and all main/appendix result tables	Tables 4-6: BERT validation F1 is 1.00 on Task A and about 0.98 macro on Task B, but unseen-test F1 falls to 0.7670 and 0.4698.
2507.05157	2507.05157:llama3-8b	Defactify Llama-3-8B fine-tune	primary_result	Primary PDF full text and all main/appendix result tables	Tables 4-6: Llama-3-8B validation macro F1 is 0.89 on Task A and 0.93 on Task B, while unseen-test Task-B F1 is 0.14.
2506.15683	2506.15683:full	PhantomHunter	primary_result	Primary PDF full text and all main/appendix result tables	Table 3; every full/ablation row has a class F1 >0.90; full PhantomHunter macro F1 is 0.9624-0.9714 and ablation macros are weaker
2506.15683	2506.15683:without-bfe	PhantomHunter without BFE	primary_result	Primary PDF full text and all main/appendix result tables	Table 3; every full/ablation row has a class F1 >0.90; full PhantomHunter macro F1 is 0.9624-0.9714 and ablation macros are weaker
2506.15683	2506.15683:without-cl	PhantomHunter without contrastive learning	primary_result	Primary PDF full text and all main/appendix result tables	Table 3; every full/ablation row has a class F1 >0.90; full PhantomHunter macro F1 is 0.9624-0.9714 and ablation macros are weaker
2506.15683	2506.15683:without-moe	PhantomHunter without mixture-of-experts	primary_result	Primary PDF full text and all main/appendix result tables	Table 3; every full/ablation row has a class F1 >0.90; full PhantomHunter macro F1 is 0.9624-0.9714 and ablation macros are weaker
2506.06705	2506.06705:general	DivScore	primary_result	Primary PDF full text and all main/appendix result tables	main figures/tables and Table 4; general, medical, and legal DivScore states each exceed 0.90 AUROC on a relevant cell
2506.06705	2506.06705:medical	DivScore-medical	primary_result	Primary PDF full text and all main/appendix result tables	main figures/tables and Table 4; general, medical, and legal DivScore states each exceed 0.90 AUROC on a relevant cell
2506.06705	2506.06705:legal	DivScore-legal	primary_result	Primary PDF full text and all main/appendix result tables	main figures/tables and Table 4; general, medical, and legal DivScore states each exceed 0.90 AUROC on a relevant cell
2506.02959	2506.02959:deberta	HACo-Det DeBERTa	primary_result	Primary PDF full text and all main/appendix result tables	main and Appendix Table 16; each listed detector/statistic/backbone has a human- or machine-class F1 >=0.90 on at least one fine-grained coauthorship slice
2506.02959	2506.02959:seqxgpt	SeqXGPT	primary_result	Primary PDF full text and all main/appendix result tables	main and Appendix Table 16; each listed detector/statistic/backbone has a human- or machine-class F1 >=0.90 on at least one fine-grained coauthorship slice
2506.02959	2506.02959:detectgpt	DetectGPT	primary_result	Primary PDF full text and all main/appendix result tables	main and Appendix Table 16; each listed detector/statistic/backbone has a human- or machine-class F1 >=0.90 on at least one fine-grained coauthorship slice
2506.02959	2506.02959:npr	NPR	primary_result	Primary PDF full text and all main/appendix result tables	main and Appendix Table 16; each listed detector/statistic/backbone has a human- or machine-class F1 >=0.90 on at least one fine-grained coauthorship slice
2506.02959	2506.02959:fastdetectgpt	FastDetectGPT	primary_result	Primary PDF full text and all main/appendix result tables	main and Appendix Table 16; each listed detector/statistic/backbone has a human- or machine-class F1 >=0.90 on at least one fine-grained coauthorship slice
2506.02959	2506.02959:logprob	Log-probability	primary_result	Primary PDF full text and all main/appendix result tables	main and Appendix Table 16; each listed detector/statistic/backbone has a human- or machine-class F1 >=0.90 on at least one fine-grained coauthorship slice
2506.02959	2506.02959:rank	Rank	primary_result	Primary PDF full text and all main/appendix result tables	main and Appendix Table 16; each listed detector/statistic/backbone has a human- or machine-class F1 >=0.90 on at least one fine-grained coauthorship slice
